kind,commentId,channelId,videoId,authorId,textOriginal,parentCommentId,likeCount,publishedAt,updatedAt,translated,spam
youtube#comment,1382540,4942,0,796913,Cool,,0,2024-03-03 04:12:52+00:00,2024-03-03 04:12:52+00:00,Cool,word salad
youtube#comment,3517826,15485,0,2842764,🎉🎉🎉🎉🎉🎉🎉,,0,2025-05-26 06:56:23+00:00,2025-05-26 06:56:23+00:00,🎉🎉🎉🎉🎉🎉🎉,mild gibberish
youtube#comment,4447802,15485,0,3291771,Very amazing hair color 😮😮,,0,2025-05-29 07:09:17+00:00,2025-05-29 07:09:17+00:00,Very amazing hair color 😮😮,clean
youtube#comment,4143953,43696,0,161037,"❤💗💖நதி நீரில் கண்ட வண்ண மீன் கூட்டத்தை 
அழகு உன்னிடம் கண்டேன் இரு கண்களை கண்டேன். ❣❤💞
i love you nisha.🦋🌼🦋🌺🦋🌻😘💋💋💋🥰😍🤗",,0,2024-01-19 11:56:39+00:00,2025-06-12 16:07:01+00:00,"ர்க்க The crowd of colored fish in the water 
Beauty saw you two eyes. ❣❤💞
I love you nisha.🦋🌼🦋🌺🦋🌻😘💋💋💋🥰😍🤗",mild gibberish
youtube#comment,5971,16121,0,1946678,Thanks.😊💕,632352.0,1,2020-03-29 04:31:36+00:00,2020-03-29 04:31:36+00:00,Thanks.😊💕,mild gibberish
youtube#comment,264169,8848,0,271023,I'm glad you like it,1770031.0,0,2023-07-31 15:05:59+00:00,2023-07-31 15:05:59+00:00,I'm hunger you like it,mild gibberish
youtube#comment,204100,37249,0,2502707,Thank u❤️❤️,3126264.0,0,2023-04-19 11:41:16+00:00,2023-04-19 11:41:16+00:00,Thank u❤️❤️,mild gibberish
youtube#comment,313508,4942,0,485403,@@EtiMandal-e4c its her choice,3871413.0,0,2023-12-27 07:25:12+00:00,2024-06-13 23:13:08+00:00,@@EtiMandal-e4c its her choice,noise
youtube#comment,2460712,40599,0,3337519,ðŸ‘ðŸ»,,0,2024-06-13 09:15:24+00:00,2024-06-13 09:15:24+00:00,ðÿ '' '',noise
youtube#comment,1676489,4942,0,1038361,ðŸ’¥,,3,2023-12-12 04:00:07+00:00,2023-12-12 04:00:07+00:00,ðÿ '¥,noise
youtube#comment,313509,4942,0,2934259,You are a real chapriðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,3871413.0,0,2023-12-29 14:12:39+00:00,2023-12-29 14:13:05+00:00,You have real chapriðÿÿÿ,clean
youtube#comment,1073886,15366,0,1842595,Well you know if you go to dye your hair you're going to have to do that neon green split dye with the neon pink because it looks amazing I got to get me some of that spray,,1,2022-09-24 08:28:27+00:00,2022-09-24 08:28:27+00:00,Well you know if you go to dye your hair you're going to have to do that neon green split dye with the neon pink because it looks amazing I got to get me some of that spray,clean
youtube#comment,1180389,26660,0,3008744,â¤â¤â¤,,0,2023-06-01 01:55:39+00:00,2023-06-01 01:55:39+00:00,¤â ¤â ¤,noise
youtube#comment,2973999,30692,0,1480034,Mai apne baal badha raha tha pr aapki videos se inspire hoke maine haircut krwaya and now i feel more confident and good about myself. Thanks bhaiya❤️❤️,,1,2020-02-12 10:03:16+00:00,2020-02-12 10:03:16+00:00,Mai apne baal badha raha tha pr aapki videos se inspire hoke maine haircut krwaya and now i feel more confident and good about myself. Thanks bhaiya❤️❤️,mild gibberish
youtube#comment,4526771,4942,0,824197,Bhai insta ne iss music ki maa behn ek kr di,,0,2023-12-21 14:49:50+00:00,2023-12-21 14:49:50+00:00,Bhai Insta ne Iss Music Ki Maa Behn I Kr Di,noise
youtube#comment,3334996,30692,0,2950282,I am suffering from hair fall bro..... How can I be look good,,1,2020-02-13 04:52:58+00:00,2020-02-13 04:52:58+00:00,I am suffering from hair fall bro..... How can I be look good,mild gibberish
youtube#comment,2531,30692,0,780506,Hahaha! Much love brother! <3,1800253.0,1,2020-02-12 13:09:10+00:00,2020-02-12 13:09:10+00:00,Hahaha! Much love brother! <3,word salad
youtube#comment,4399596,15485,0,491111,amazing ❤,,3,2025-05-18 02:20:26+00:00,2025-05-18 02:20:26+00:00,Amazing ❤,mild gibberish
youtube#comment,2766395,48688,0,2034315,❤❤❤❤❤❤❤,,1,2023-05-13 05:29:59+00:00,2023-05-13 05:29:59+00:00,❤❤❤❤❤❤❤,mild gibberish
youtube#comment,313507,4942,0,1175690,That's my choice who are you ðŸ¤¬,3871413.0,0,2023-12-16 13:31:23+00:00,2023-12-16 13:31:47+00:00,That's my choice who are you ðŸ¤¬,mild gibberish
youtube#comment,3679007,30692,0,3380383,Ayush's makeover video please !,,6,2020-02-12 12:10:06+00:00,2020-02-12 12:10:06+00:00,Ayush's makeover video please !,clean
youtube#comment,3045401,15485,0,2017435,Wow 🎉🎉🎉🎉🎉 great ❤❤❤❤❤❤,,0,2025-05-28 07:08:35+00:00,2025-05-28 07:08:35+00:00,Wow 🎉🎉🎉🎉🎉 great ❤❤❤❤❤❤,word salad
youtube#comment,1256559,30692,0,2684439,Great video🤘👌👌👌👍.Request you to please make video on premature grey hair  coverage both naturally and using some good colour alternatives.....,,1,2020-02-12 15:51:29+00:00,2020-02-12 15:51:29+00:00,Great video🤘👌👌👌👍.Request you to please make video on premature grey hair  coverage both naturally and using some good colour alternatives.....,mild gibberish
youtube#comment,426635,48707,0,416500,Insta id,3743257.0,0,2024-12-17 09:56:15+00:00,2024-12-17 09:56:15+00:00,Insta ID,word salad
youtube#comment,4408954,4942,0,1742995,Gay,,0,2024-04-22 12:00:49+00:00,2024-04-22 12:00:49+00:00,Gay,mild gibberish
youtube#comment,2506426,4942,0,3375008,Anyone face cream name plz,,0,2023-12-24 17:16:18+00:00,2023-12-24 17:16:18+00:00,Anyone face cream name plz,mild gibberish
youtube#comment,495362,46540,0,1289981,Me too,914857.0,0,2025-05-30 17:54:28+00:00,2025-05-30 17:54:28+00:00,Me too,word salad
youtube#comment,96139,51730,0,2607618,It’s so good 😩,3802118.0,0,2021-10-16 22:30:20+00:00,2021-10-16 22:30:20+00:00,It’s so good 😩,mild gibberish
youtube#comment,4658310,30692,0,3380383,BB cream in detail !,,0,2020-02-12 12:12:04+00:00,2020-02-12 12:12:04+00:00,BB cream in detail !,mild gibberish
youtube#comment,1655456,19779,0,3125066,❤,,2,2023-03-19 15:32:11+00:00,2023-03-19 15:32:11+00:00,❤,mild gibberish
youtube#comment,656963,2012,0,21896,❤️,,0,2022-05-03 15:34:00+00:00,2022-05-03 15:34:00+00:00,❤️,mild gibberish
youtube#comment,3959644,2324,0,1966685,"Hummm ça a l air excellent !!!!
Et à lyon c'est pour quand ???",,0,2025-03-21 20:06:48+00:00,2025-03-21 20:06:48+00:00,"Hummm it looks excellent !!!!
And when is it ???",clean
youtube#comment,736415,51730,0,1688571,Carlisle,,0,2023-06-19 17:24:18+00:00,2023-06-19 17:24:18+00:00,Carlisle,mild gibberish
youtube#comment,2214515,29145,0,1130467,Perfect body with a perfect smile ðŸ˜Š ðŸ”¥ðŸ˜˜,,0,2021-11-09 09:15:08+00:00,2021-11-09 09:15:08+00:00,Perfect body with a perfect smile ðŸ˜Š ðŸ”¥ðŸ˜˜,clean
youtube#comment,2365006,4942,0,3437001,Bro tell me soap name,,0,2024-01-03 14:02:10+00:00,2024-01-03 14:02:10+00:00,Bro Tell Me Soap Name,mild gibberish
youtube#comment,480493,14446,0,1245367,Excersice always works ❤,2197273.0,0,2025-04-25 11:33:02+00:00,2025-04-25 11:33:02+00:00,Excersice always works ❤,mild gibberish
youtube#comment,1466213,4942,0,3186989,â¤,,0,2024-08-23 22:21:16+00:00,2024-08-23 22:21:16+00:00,â ¤,mild gibberish
youtube#comment,3067452,15366,0,2445103,I would really like a video where you try these on dark hair swatches so we could see if it's worth getting when you have darker hair please 💜,,4,2022-09-24 22:18:52+00:00,2022-09-24 22:18:52+00:00,I would really like a video where you try these on dark hair swatches so we could see if it's worth getting when you have darker hair please 💜,clean
youtube#comment,3012385,4942,0,1753968,â¤â¤â¤â¤â¤â¤â¤â¤â¤â¤,,0,2024-08-17 04:25:21+00:00,2024-08-17 04:25:21+00:00,¤â ¤â ¤â ¤â ¤â ¤â ¤â ¤â ¤ ¤ ¤,noise
youtube#comment,2199732,4942,0,1121509,What is the name of product he rubbing on clothe,,0,2024-02-12 15:16:54+00:00,2024-02-12 15:16:54+00:00,What is the name of product he rubbing on clothe,mild gibberish
youtube#comment,2425958,48707,0,252326,Looking so beautiful ❤️,,3,2024-12-16 12:59:48+00:00,2024-12-16 12:59:48+00:00,Looking so beautiful ❤️,clean
youtube#comment,2961402,16121,0,1702178,Fashionista mom... ganda mo po,,1,2020-03-29 14:29:34+00:00,2020-03-29 14:29:34+00:00,Fashionista mom ... ganda mo po,word salad
youtube#comment,2640352,15366,0,10460,A few years ago Pravana made a product that changed color with heat! It is called Pravana vivids color moods or something like that. They did it on Clevver style 4 years ago.,,1,2022-09-23 22:46:22+00:00,2022-09-23 22:46:22+00:00,A few years ago Pravana made a product that changed color with heat! It is called Pravana vivids color moods or something like that. They did it on Clevver style 4 years ago.,mild gibberish
youtube#comment,842824,30692,0,2085812,Bb cream in detail please,,0,2020-02-12 10:42:58+00:00,2020-02-12 10:42:58+00:00,Bb cream in detail please,mild gibberish
youtube#comment,3830086,10354,0,3410036,SUPER,,1,2022-08-16 13:24:22+00:00,2022-08-16 13:24:22+00:00,SUPER,word salad
youtube#comment,762482,4942,0,542694,ðŸ‘ðŸ‘,,0,2024-01-10 19:22:35+00:00,2024-01-10 19:22:35+00:00,ðÿ '' ðÿ ',noise
youtube#comment,3295897,15366,0,1099072,Hypercolour!,,0,2022-09-30 10:42:01+00:00,2022-09-30 10:42:01+00:00,Hypercolour!,mild gibberish
youtube#comment,2758842,48707,0,870442,Kanika ❤❤❤❤❤,,0,2024-12-16 15:27:04+00:00,2024-12-16 15:27:04+00:00,Kanika ❤❤❤❤❤,mild gibberish
youtube#comment,2516,30692,0,780506,Need to get some expert on board for the same. :),1894768.0,0,2020-02-12 13:10:31+00:00,2020-02-12 13:10:31+00:00,Need to get some expert on board for the same. :),clean
youtube#comment,3126264,37249,0,3559302,Beautiful ❤,,0,2023-04-19 11:18:21+00:00,2023-04-19 11:18:21+00:00,Beautiful ❤,word salad
youtube#comment,3506181,32789,0,2833088,Kim we miss you Queen so much...we miss all of you...peace and blessings to you your mother and family,,1,2022-01-29 19:21:05+00:00,2022-01-29 19:21:05+00:00,Kim we miss you Queen so much...we miss all of you...peace and blessings to you your mother and family,mild gibberish
youtube#comment,2277506,15485,0,2527637,❤️❤️,,1,2025-05-19 11:13:01+00:00,2025-05-19 11:13:01+00:00,❤️❤️,mild gibberish
youtube#comment,3859087,4942,0,2061874,He is Artificial not a natural.,,0,2024-03-14 14:40:44+00:00,2024-03-14 14:40:44+00:00,He is Artificial not a natural.,mild gibberish
youtube#comment,3991708,48707,0,2138192,Beautiful❤❤,,0,2024-12-16 13:10:05+00:00,2024-12-16 13:10:05+00:00,Beautiful❤❤,mild gibberish
youtube#comment,2526,30692,0,780506,Glad to know! :),658310.0,0,2020-02-12 13:09:22+00:00,2020-02-12 13:09:22+00:00,Glad to know! :),clean
youtube#comment,2626115,4942,0,44552,Love you,,0,2024-01-25 13:21:04+00:00,2024-01-25 13:21:04+00:00,Love you,clean
youtube#comment,4028903,47623,0,462746,https://amzn.to/4fx87hO - Jennie's Hair Serum on Amazon,,0,2024-11-04 01:12:14+00:00,2024-11-04 01:12:14+00:00,https://amzn.to/4fx87ho - Jennie's Hair Serum on Amazon,mild gibberish
youtube#comment,2987701,51730,0,2046484,Carlisle but I like Herod more then carlisle.,,2,2021-10-17 00:17:26+00:00,2021-10-17 00:22:07+00:00,Carlisle but I like Herod more then carlisle.,mild gibberish
youtube#comment,709125,15366,0,1741793,That is amazing !,,0,2022-09-24 01:47:03+00:00,2022-09-24 01:47:03+00:00,That is amazing !,clean
youtube#comment,4451431,15366,0,3308535,"the word ""dye"" scared me so much for your newly pristine blonde hair lol. I'm glad it washed out!",,6,2022-09-23 19:49:05+00:00,2022-09-23 19:49:05+00:00,"the word ""dye"" scared me so much for your newly pristine blonde hair lol. I'm glad it washed out!",clean
youtube#comment,913034,29145,0,2906112,From where u hv puurchased this shirt??,,0,2022-08-08 08:21:23+00:00,2022-08-08 08:21:23+00:00,From where u hv puurchased this shirt??,mild gibberish
youtube#comment,4561484,4942,0,2533349,Nice looking brather,,0,2023-12-20 11:48:50+00:00,2023-12-20 11:48:50+00:00,Nice looking brather,clean
youtube#comment,96164,51730,0,2607618,Leaning towards it,2690117.0,1,2021-10-17 04:25:32+00:00,2021-10-17 04:25:32+00:00,Leaning towards it,clean
youtube#comment,501683,53420,0,516500,The best is by infinite Beautye ❤ official website infinitebeautye.com,765072.0,0,2025-06-10 06:36:28+00:00,2025-06-10 06:36:28+00:00,The best is by infinite Beautye ❤ official website infinitebeautye.com,mild gibberish
youtube#comment,1093363,30692,0,3386068,Looking good bro,,1,2020-05-07 16:27:09+00:00,2020-05-07 16:27:09+00:00,Looking good bro,word salad
youtube#comment,2967348,46540,0,868819,After Rishabh shukla's reel 😂,,2,2025-06-04 19:14:05+00:00,2025-06-04 19:14:05+00:00,After Rishabh shukla's reel 😂,mild gibberish
youtube#comment,96138,51730,0,2607618,"@@HaZeMyScopes I have! It wasn’t my favorite personally, but I feel like if you enjoy side Effect by Initio, you’ll love STH",2339264.0,1,2021-10-16 22:29:57+00:00,2021-10-16 22:29:57+00:00,"@@HaZeMyScopes I have! It wasn’t my favorite personally, but I feel like if you enjoy side Effect by Initio, you’ll love STH",mild gibberish
youtube#comment,4376351,30692,0,2872201,#nofap 🌚😂,,3,2020-02-13 10:46:46+00:00,2020-02-13 10:46:46+00:00,#Nofap 🌚😂,noise
youtube#comment,153308,15366,0,66588,At sally beauty 🥰,659760.0,1,2022-09-23 19:25:26+00:00,2022-09-23 19:25:26+00:00,At sally beauty 🥰,word salad
youtube#comment,2524,30692,0,780506,You're welcome brother. :),2134970.0,1,2020-02-12 13:09:33+00:00,2020-02-12 13:09:33+00:00,You're welcome brother. :),clean
youtube#comment,5983,16121,0,1946678,burikikay salamat po,2961402.0,1,2020-03-29 14:39:25+00:00,2020-03-29 14:39:25+00:00,Burikikay thank you,clean
youtube#comment,96386,51730,0,2607618,You right,3949858.0,1,2021-10-18 03:59:20+00:00,2021-10-18 03:59:20+00:00,You right,word salad
youtube#comment,3415567,15366,0,2450087,Also have u swapped ur offielce zzz,,0,2022-09-23 19:09:24+00:00,2022-09-23 19:09:24+00:00,Also have u swapped ur offielce zzz,mild gibberish
youtube#comment,779401,4942,0,2211944,moneyðŸ˜‚,,0,2023-12-21 12:08:01+00:00,2023-12-21 12:08:01+00:00,moneyðŸ˜‚,mild gibberish
youtube#comment,283933,45112,0,639973,☺☺,3762988.0,0,2023-09-17 08:54:04+00:00,2023-09-17 08:54:04+00:00,☺☺,mild gibberish
youtube#comment,4393332,30692,0,3461229,Nice,,0,2020-02-13 10:28:08+00:00,2020-02-13 10:28:08+00:00,Nice,word salad
youtube#comment,2519,30692,0,1226702,Obv wrong channel 😂,2848311.0,1,2020-02-12 12:00:54+00:00,2020-02-12 12:00:54+00:00,Obv Wrong Channel 😂,mild gibberish
youtube#comment,2523,30692,0,780506,Alright. :),842824.0,0,2020-02-12 13:09:39+00:00,2020-02-12 13:09:39+00:00,Alright. :),word salad
youtube#comment,4714926,15485,0,972359,Great ❤❤,,0,2025-05-23 05:52:26+00:00,2025-05-23 05:52:26+00:00,Great ❤❤,word salad
youtube#comment,849034,30692,0,2887980,The best thing about you is that you reach out to every person who comment on your channel,,3,2020-02-12 11:43:06+00:00,2020-02-12 11:43:06+00:00,The best thing about you is that you reach out to every person who comment on your channel,clean
youtube#comment,3064106,15485,0,2996786,AI kay jamanay may aub sirf Hair Colour hi nahi Hair protection bhi Richy Paris colour Therapy,,3,2025-05-17 16:41:46+00:00,2025-05-17 16:41:46+00:00,AI kay jamanay may aub sirf Hair Colour hi nahi Hair protection bhi Richy Paris colour Therapy,mild gibberish
youtube#comment,1509952,30692,0,245479,Dear pls drop a link of ur blue shirt and white chinos...pls pls it's my humble request...🙏🙏🙏,,0,2020-02-12 14:53:47+00:00,2020-02-12 14:53:47+00:00,Dear pls drop a link of ur blue shirt and white chinos...pls pls it's my humble request...🙏🙏🙏,mild gibberish
youtube#comment,1421845,4942,0,597740,ALL STYLE VERY BAD,,1,2023-12-24 19:36:18+00:00,2023-12-24 19:36:18+00:00,All style very bad,word salad
youtube#comment,3072029,15366,0,2284650,Me scared after what happened last time 😭😭😭,,1,2022-09-23 19:35:05+00:00,2022-09-23 19:35:05+00:00,Me scared after what happened last time 😭😭😭,clean
youtube#comment,616022,43696,0,2327528,Price,,0,2024-01-19 14:22:30+00:00,2024-01-19 14:22:30+00:00,Price,mild gibberish
youtube#comment,3914996,16121,0,837531,new subscriber~~~~~,,1,2020-03-30 17:38:40+00:00,2020-03-30 17:38:40+00:00,new subscriber~~~~~,mild gibberish
youtube#comment,416284,47623,0,534385,@Baribari112-d1y  😁,2521714.0,0,2024-11-13 01:05:05+00:00,2024-11-13 01:05:05+00:00,@Baribari112-D1Y 😁,noise
youtube#comment,4274831,2012,0,1515204,Beautiful ❤️,,0,2022-05-03 13:17:13+00:00,2022-05-03 13:17:13+00:00,Beautiful ❤️,word salad
youtube#comment,2552,30692,0,780506,Custom shirt brother.,1509952.0,0,2020-02-12 15:26:32+00:00,2020-02-12 15:26:32+00:00,Custom shirt brother.,mild gibberish
youtube#comment,3647184,15366,0,2190782,Mmmm….spray sauce,,1,2022-09-23 19:42:51+00:00,2022-09-23 19:42:51+00:00,Mmmm… .spray Sauce,mild gibberish
youtube#comment,2034178,15366,0,28039,Wow 😯 ❤,,0,2022-09-23 19:07:52+00:00,2022-09-23 19:07:52+00:00,Wow 😯 ❤,word salad
youtube#comment,3920587,30692,0,2679734,I am trying to work on my personality. It sure will help me. Thank you for useful information.,,2,2020-02-16 13:04:07+00:00,2020-02-16 13:04:07+00:00,I am trying to work on my personality. It sure will help me. Thank you for useful information.,clean
youtube#comment,1285918,4942,0,3075313,Bro chenge your hairstyles and you look amazing â¤,,37,2023-12-12 03:39:56+00:00,2023-12-12 03:39:56+00:00,Bro chenge your hairstyles and you look amazing â¤,mild gibberish
youtube#comment,891161,15366,0,2728034,okay but like imagine your eye color as your hair color... that would be so pretty,,3,2022-09-24 19:48:00+00:00,2022-09-24 19:48:00+00:00,okay but like imagine your eye color as your hair color... that would be so pretty,clean
